"clistingid","csku","istorageid","ccreateuser","dcreatedate"
"990ebd1c-d8c9-1004-8a97-438cca05a146","PA403","1",null,"2015-02-07 19:52:27.583"
"990ebd1c-d8c9-1004-8a97-438cca05a146","PA403","2",null,"2015-02-07 19:52:27.583"
"990fa77c-d8c9-1004-8a97-438cca05a146","PA401S","1",null,"2015-02-07 19:52:28.159"
"990fa77c-d8c9-1004-8a97-438cca05a146","PA401S","2",null,"2015-02-07 19:52:28.159"
"99106acc-d8c9-1004-8a97-438cca05a146","PA401R","1",null,"2015-02-07 19:52:28.62"
"99106acc-d8c9-1004-8a97-438cca05a146","PA401R","2",null,"2015-02-07 19:52:28.62"
"9911070c-d8c9-1004-8a97-438cca05a146","PA401LY","1",null,"2015-02-07 19:52:29.072"
"9911070c-d8c9-1004-8a97-438cca05a146","PA401LY","2",null,"2015-02-07 19:52:29.072"
"9911ca5c-d8c9-1004-8a97-438cca05a146","PA401GR","1",null,"2015-02-07 19:52:29.552"
"9911ca5c-d8c9-1004-8a97-438cca05a146","PA401GR","2",null,"2015-02-07 19:52:29.552"
"99128dac-d8c9-1004-8a97-438cca05a146","PA401BL","1",null,"2015-02-07 19:52:29.998"
"99128dac-d8c9-1004-8a97-438cca05a146","PA401BL","2",null,"2015-02-07 19:52:29.998"
"991350fc-d8c9-1004-8a97-438cca05a146","V112","1",null,"2015-02-07 19:52:30.509"
"991350fc-d8c9-1004-8a97-438cca05a146","V112","2",null,"2015-02-07 19:52:30.509"
"9914144c-d8c9-1004-8a97-438cca05a146","PA152","1",null,"2015-02-07 19:52:31.046"
"9914144c-d8c9-1004-8a97-438cca05a146","PA152","2",null,"2015-02-07 19:52:31.046"
"9914d79c-d8c9-1004-8a97-438cca05a146","PA151","1",null,"2015-02-07 19:52:31.518"
"9914d79c-d8c9-1004-8a97-438cca05a146","PA151","2",null,"2015-02-07 19:52:31.518"
"991573dc-d8c9-1004-8a97-438cca05a146","PA150","1",null,"2015-02-07 19:52:31.986"
"991573dc-d8c9-1004-8a97-438cca05a146","PA150","2",null,"2015-02-07 19:52:31.987"
"99165e3c-d8c9-1004-8a97-438cca05a146","PA143","1",null,"2015-02-07 19:52:32.511"
"99165e3c-d8c9-1004-8a97-438cca05a146","PA143","2",null,"2015-02-07 19:52:32.511"
"9917218c-d8c9-1004-8a97-438cca05a146","PA142","1",null,"2015-02-07 19:52:33.047"
"9917218c-d8c9-1004-8a97-438cca05a146","PA142","2",null,"2015-02-07 19:52:33.047"
"991832fc-d8c9-1004-8a97-438cca05a146","PA141","1",null,"2015-02-07 19:52:33.702"
"991832fc-d8c9-1004-8a97-438cca05a146","PA141","2",null,"2015-02-07 19:52:33.702"
"99191d5c-d8c9-1004-8a97-438cca05a146","PA65W","1",null,"2015-02-07 19:52:34.304"
"99191d5c-d8c9-1004-8a97-438cca05a146","PA65W","2",null,"2015-02-07 19:52:34.305"
"991a07bc-d8c9-1004-8a97-438cca05a146","PA65B","1",null,"2015-02-07 19:52:34.941"
"991a07bc-d8c9-1004-8a97-438cca05a146","PA65B","2",null,"2015-02-07 19:52:34.941"
"991acb0c-d8c9-1004-8a97-438cca05a146","PA64","1",null,"2015-02-07 19:52:35.442"
"991acb0c-d8c9-1004-8a97-438cca05a146","PA64","2",null,"2015-02-07 19:52:35.442"
"991b8e5c-d8c9-1004-8a97-438cca05a146","PA63","1",null,"2015-02-07 19:52:35.944"
"991b8e5c-d8c9-1004-8a97-438cca05a146","PA63","2",null,"2015-02-07 19:52:35.944"
"991c51ac-d8c9-1004-8a97-438cca05a146","PA3","1",null,"2015-02-07 19:52:36.451"
"991c51ac-d8c9-1004-8a97-438cca05a146","PA3","2",null,"2015-02-07 19:52:36.451"
"991d14fc-d8c9-1004-8a97-438cca05a146","TMSJ09","1",null,"2015-02-07 19:52:36.969"
"991d14fc-d8c9-1004-8a97-438cca05a146","TMSJ09","2",null,"2015-02-07 19:52:36.969"
"991dd84c-d8c9-1004-8a97-438cca05a146","AC010","1",null,"2015-02-07 19:52:37.494"
"991dd84c-d8c9-1004-8a97-438cca05a146","AC010","2",null,"2015-02-07 19:52:37.494"
"991ec2ac-d8c9-1004-8a97-438cca05a146","AC009","1",null,"2015-02-07 19:52:38.002"
"991ec2ac-d8c9-1004-8a97-438cca05a146","AC009","2",null,"2015-02-07 19:52:38.002"
"991f5eec-d8c9-1004-8a97-438cca05a146","AC008","1",null,"2015-02-07 19:52:38.48"
"991f5eec-d8c9-1004-8a97-438cca05a146","AC008","2",null,"2015-02-07 19:52:38.48"
"9920223c-d8c9-1004-8a97-438cca05a146","PA1033","1",null,"2015-02-07 19:52:38.951"
"9920223c-d8c9-1004-8a97-438cca05a146","PA1033","2",null,"2015-02-07 19:52:38.951"
"9920e58c-d8c9-1004-8a97-438cca05a146","PA866","1",null,"2015-02-07 19:52:39.415"
"9920e58c-d8c9-1004-8a97-438cca05a146","PA866","2",null,"2015-02-07 19:52:39.415"
"9921a8dc-d8c9-1004-8a97-438cca05a146","PA865","1",null,"2015-02-07 19:52:39.988"
"9921a8dc-d8c9-1004-8a97-438cca05a146","PA865","2",null,"2015-02-07 19:52:39.988"
"99226c2c-d8c9-1004-8a97-438cca05a146","PA864","1",null,"2015-02-07 19:52:40.442"
"99226c2c-d8c9-1004-8a97-438cca05a146","PA864","2",null,"2015-02-07 19:52:40.442"
"99232f7c-d8c9-1004-8a97-438cca05a146","PA863","1",null,"2015-02-07 19:52:40.968"
"99232f7c-d8c9-1004-8a97-438cca05a146","PA863","2",null,"2015-02-07 19:52:40.968"
"9923f2cc-d8c9-1004-8a97-438cca05a146","PA862","1",null,"2015-02-07 19:52:41.476"
"9923f2cc-d8c9-1004-8a97-438cca05a146","PA862","2",null,"2015-02-07 19:52:41.476"
"9924b61c-d8c9-1004-8a97-438cca05a146","PA859","1",null,"2015-02-07 19:52:41.966"
"9924b61c-d8c9-1004-8a97-438cca05a146","PA859","2",null,"2015-02-07 19:52:41.966"
"9925525c-d8c9-1004-8a97-438cca05a146","PA841","1",null,"2015-02-07 19:52:42.395"
"9925525c-d8c9-1004-8a97-438cca05a146","PA841","2",null,"2015-02-07 19:52:42.395"
"992615ac-d8c9-1004-8a97-438cca05a146","PA842","1",null,"2015-02-07 19:52:42.885"
"992615ac-d8c9-1004-8a97-438cca05a146","PA842","2",null,"2015-02-07 19:52:42.885"
"9926d8fc-d8c9-1004-8a97-438cca05a146","PA257","1",null,"2015-02-07 19:52:43.362"
"9926d8fc-d8c9-1004-8a97-438cca05a146","PA257","2",null,"2015-02-07 19:52:43.362"
"99279c4c-d8c9-1004-8a97-438cca05a146","BL-5F","1",null,"2015-02-07 19:52:43.845"
"99279c4c-d8c9-1004-8a97-438cca05a146","BL-5F","2",null,"2015-02-07 19:52:43.845"
"99285f9c-d8c9-1004-8a97-438cca05a146","BST-37","1",null,"2015-02-07 19:52:44.334"
"99285f9c-d8c9-1004-8a97-438cca05a146","BST-37","2",null,"2015-02-07 19:52:44.335"
"992922ec-d8c9-1004-8a97-438cca05a146","BST-33","1",null,"2015-02-07 19:52:44.809"
"992922ec-d8c9-1004-8a97-438cca05a146","BST-33","2",null,"2015-02-07 19:52:44.809"
"9929bf2c-d8c9-1004-8a97-438cca05a146","BR50","1",null,"2015-02-07 19:52:45.288"
"9929bf2c-d8c9-1004-8a97-438cca05a146","BR50","2",null,"2015-02-07 19:52:45.288"
"992a827c-d8c9-1004-8a97-438cca05a146","PA1011","1",null,"2015-02-07 19:52:45.771"
"992a827c-d8c9-1004-8a97-438cca05a146","PA1011","2",null,"2015-02-07 19:52:45.771"
"992b45cc-d8c9-1004-8a97-438cca05a146","PA1108US","1",null,"2015-02-07 19:52:46.271"
"992b45cc-d8c9-1004-8a97-438cca05a146","PA1108US","2",null,"2015-02-07 19:52:46.271"
"992c091c-d8c9-1004-8a97-438cca05a146","PA1108UK","1",null,"2015-02-07 19:52:46.785"
"992c091c-d8c9-1004-8a97-438cca05a146","PA1108UK","2",null,"2015-02-07 19:52:46.785"
"992ccc6c-d8c9-1004-8a97-438cca05a146","TMSJ02UK","1",null,"2015-02-07 19:52:47.286"
"992ccc6c-d8c9-1004-8a97-438cca05a146","TMSJ02UK","2",null,"2015-02-07 19:52:47.286"
"992db6cc-d8c9-1004-8a97-438cca05a146","PA1063","1",null,"2015-02-07 19:52:47.897"
"992db6cc-d8c9-1004-8a97-438cca05a146","PA1063","2",null,"2015-02-07 19:52:47.897"
"992ea12c-d8c9-1004-8a97-438cca05a146","PA1062","1",null,"2015-02-07 19:52:48.403"
"992ea12c-d8c9-1004-8a97-438cca05a146","PA1062","2",null,"2015-02-07 19:52:48.403"
"992f8b8c-d8c9-1004-8a97-438cca05a146","PA1061","1",null,"2015-02-07 19:52:49.105"
"992f8b8c-d8c9-1004-8a97-438cca05a146","PA1061","2",null,"2015-02-07 19:52:49.105"
"99304edc-d8c9-1004-8a97-438cca05a146","PA1060","1",null,"2015-02-07 19:52:49.579"
"99304edc-d8c9-1004-8a97-438cca05a146","PA1060","2",null,"2015-02-07 19:52:49.579"
"9931122c-d8c9-1004-8a97-438cca05a146","PA1059","1",null,"2015-02-07 19:52:50.088"
"9931122c-d8c9-1004-8a97-438cca05a146","PA1059","2",null,"2015-02-07 19:52:50.088"
"9931fc8c-d8c9-1004-8a97-438cca05a146","PA1047EU","1",null,"2015-02-07 19:52:50.689"
"9931fc8c-d8c9-1004-8a97-438cca05a146","PA1047EU","2",null,"2015-02-07 19:52:50.689"
"9932bfdc-d8c9-1004-8a97-438cca05a146","PA1047US","1",null,"2015-02-07 19:52:51.168"
"9932bfdc-d8c9-1004-8a97-438cca05a146","PA1047US","2",null,"2015-02-07 19:52:51.168"
"9933832c-d8c9-1004-8a97-438cca05a146","PA1047UK","1",null,"2015-02-07 19:52:51.63"
"9933832c-d8c9-1004-8a97-438cca05a146","PA1047UK","2",null,"2015-02-07 19:52:51.63"
"9934467c-d8c9-1004-8a97-438cca05a146","PA1046US","1",null,"2015-02-07 19:52:52.11"
"9934467c-d8c9-1004-8a97-438cca05a146","PA1046US","2",null,"2015-02-07 19:52:52.11"
"9934e2bc-d8c9-1004-8a97-438cca05a146","PA1046EU","1",null,"2015-02-07 19:52:52.591"
"9934e2bc-d8c9-1004-8a97-438cca05a146","PA1046EU","2",null,"2015-02-07 19:52:52.591"
"9935cd1c-d8c9-1004-8a97-438cca05a146","PA1046UK","1",null,"2015-02-07 19:52:53.117"
"9935cd1c-d8c9-1004-8a97-438cca05a146","PA1046UK","2",null,"2015-02-07 19:52:53.117"
"9936b77c-d8c9-1004-8a97-438cca05a146","PA735","1",null,"2015-02-07 19:52:53.743"
"9936b77c-d8c9-1004-8a97-438cca05a146","PA735","2",null,"2015-02-07 19:52:53.743"
"99377acc-d8c9-1004-8a97-438cca05a146","PA734","1",null,"2015-02-07 19:52:54.208"
"99377acc-d8c9-1004-8a97-438cca05a146","PA734","2",null,"2015-02-07 19:52:54.208"
"9938652c-d8c9-1004-8a97-438cca05a146","PA733","1",null,"2015-02-07 19:52:54.885"
"9938652c-d8c9-1004-8a97-438cca05a146","PA733","2",null,"2015-02-07 19:52:54.885"
"99394f8c-d8c9-1004-8a97-438cca05a146","PA732","1",null,"2015-02-07 19:52:55.435"
"99394f8c-d8c9-1004-8a97-438cca05a146","PA732","2",null,"2015-02-07 19:52:55.435"
"993a12dc-d8c9-1004-8a97-438cca05a146","PA731","1",null,"2015-02-07 19:52:55.997"
"993a12dc-d8c9-1004-8a97-438cca05a146","PA731","2",null,"2015-02-07 19:52:55.997"
"993afd3c-d8c9-1004-8a97-438cca05a146","PA730","1",null,"2015-02-07 19:52:56.53"
"993afd3c-d8c9-1004-8a97-438cca05a146","PA730","2",null,"2015-02-07 19:52:56.53"
"993bc08c-d8c9-1004-8a97-438cca05a146","PA742","1",null,"2015-02-07 19:52:57.048"
"993bc08c-d8c9-1004-8a97-438cca05a146","PA742","2",null,"2015-02-07 19:52:57.048"
"993c83dc-d8c9-1004-8a97-438cca05a146","PA741","1",null,"2015-02-07 19:52:57.586"
"993c83dc-d8c9-1004-8a97-438cca05a146","PA741","2",null,"2015-02-07 19:52:57.586"
"993d954c-d8c9-1004-8a97-438cca05a146","PA740","1",null,"2015-02-07 19:52:58.289"
"993d954c-d8c9-1004-8a97-438cca05a146","PA740","2",null,"2015-02-07 19:52:58.289"
"993e7fac-d8c9-1004-8a97-438cca05a146","PA739","1",null,"2015-02-07 19:52:58.812"
"993e7fac-d8c9-1004-8a97-438cca05a146","PA739","2",null,"2015-02-07 19:52:58.812"
"993f1c50-d8c9-1004-8a97-438cca05a146","PA860","1",null,"2015-02-07 19:52:59.288"
"993f1c50-d8c9-1004-8a97-438cca05a146","PA860","2",null,"2015-02-07 19:52:59.288"
"993fdfa0-d8c9-1004-8a97-438cca05a146","PA861","1",null,"2015-02-07 19:52:59.737"
"993fdfa0-d8c9-1004-8a97-438cca05a146","PA861","2",null,"2015-02-07 19:52:59.737"
"9940a2f0-d8c9-1004-8a97-438cca05a146","PA876","1",null,"2015-02-07 19:53:00.23"
"9940a2f0-d8c9-1004-8a97-438cca05a146","PA876","2",null,"2015-02-07 19:53:00.23"
"99418d50-d8c9-1004-8a97-438cca05a146","PA877","1",null,"2015-02-07 19:53:00.826"
"99418d50-d8c9-1004-8a97-438cca05a146","PA877","2",null,"2015-02-07 19:53:00.826"
"994250a0-d8c9-1004-8a97-438cca05a146","PA887","1",null,"2015-02-07 19:53:01.336"
"994250a0-d8c9-1004-8a97-438cca05a146","PA887","2",null,"2015-02-07 19:53:01.336"
"994313f0-d8c9-1004-8a97-438cca05a146","PA886","1",null,"2015-02-07 19:53:01.844"
"994313f0-d8c9-1004-8a97-438cca05a146","PA886","2",null,"2015-02-07 19:53:01.844"
"9943d740-d8c9-1004-8a97-438cca05a146","PA856","1",null,"2015-02-07 19:53:02.329"
"9943d740-d8c9-1004-8a97-438cca05a146","PA856","2",null,"2015-02-07 19:53:02.329"
"99449a90-d8c9-1004-8a97-438cca05a146","PA855","1",null,"2015-02-07 19:53:02.897"
"99449a90-d8c9-1004-8a97-438cca05a146","PA855","2",null,"2015-02-07 19:53:02.897"
"99455de0-d8c9-1004-8a97-438cca05a146","PA851B","1",null,"2015-02-07 19:53:03.376"
"99455de0-d8c9-1004-8a97-438cca05a146","PA851B","2",null,"2015-02-07 19:53:03.376"
"99462130-d8c9-1004-8a97-438cca05a146","PA850W","1",null,"2015-02-07 19:53:03.838"
"99462130-d8c9-1004-8a97-438cca05a146","PA850W","2",null,"2015-02-07 19:53:03.838"
"9946bd70-d8c9-1004-8a97-438cca05a146","PA849B","1",null,"2015-02-07 19:53:04.296"
"9946bd70-d8c9-1004-8a97-438cca05a146","PA849B","2",null,"2015-02-07 19:53:04.296"
"9947a7d0-d8c9-1004-8a97-438cca05a146","PA746","1",null,"2015-02-07 19:53:04.799"
"9947a7d0-d8c9-1004-8a97-438cca05a146","PA746","2",null,"2015-02-07 19:53:04.799"
"99484410-d8c9-1004-8a97-438cca05a146","PA745","1",null,"2015-02-07 19:53:05.293"
"99484410-d8c9-1004-8a97-438cca05a146","PA745","2",null,"2015-02-07 19:53:05.293"
"99492e70-d8c9-1004-8a97-438cca05a146","PA744","1",null,"2015-02-07 19:53:05.837"
"99492e70-d8c9-1004-8a97-438cca05a146","PA744","2",null,"2015-02-07 19:53:05.837"
"9949f1c0-d8c9-1004-8a97-438cca05a146","PA743","1",null,"2015-02-07 19:53:06.316"
"9949f1c0-d8c9-1004-8a97-438cca05a146","PA743","2",null,"2015-02-07 19:53:06.317"
"994a8e00-d8c9-1004-8a97-438cca05a146","PA738","1",null,"2015-02-07 19:53:06.782"
"994a8e00-d8c9-1004-8a97-438cca05a146","PA738","2",null,"2015-02-07 19:53:06.783"
"994b51b4-d8c9-1004-8a97-438cca05a146","PA737","1",null,"2015-02-07 19:53:07.266"
"994b51b4-d8c9-1004-8a97-438cca05a146","PA737","2",null,"2015-02-07 19:53:07.266"
"994c1504-d8c9-1004-8a97-438cca05a146","PA736","1",null,"2015-02-07 19:53:07.784"
"994c1504-d8c9-1004-8a97-438cca05a146","PA736","2",null,"2015-02-07 19:53:07.784"
"994d00f4-d8c9-1004-8a97-438cca05a146","PA521B","1",null,"2015-02-07 19:53:08.313"
"994d00f4-d8c9-1004-8a97-438cca05a146","PA521B","2",null,"2015-02-07 19:53:08.313"
"994d9d34-d8c9-1004-8a97-438cca05a146","H802S","1",null,"2015-02-07 19:53:08.796"
"994d9d34-d8c9-1004-8a97-438cca05a146","H802S","2",null,"2015-02-07 19:53:08.796"
"994eaf08-d8c9-1004-8a97-438cca05a146","H783B","1",null,"2015-02-07 19:53:09.476"
"994eaf08-d8c9-1004-8a97-438cca05a146","H783B","2",null,"2015-02-07 19:53:09.476"
"994f7258-d8c9-1004-8a97-438cca05a146","F874W","1",null,"2015-02-07 19:53:09.948"
"994f7258-d8c9-1004-8a97-438cca05a146","F874W","2",null,"2015-02-07 19:53:09.948"
"995035a8-d8c9-1004-8a97-438cca05a146","PA396W","1",null,"2015-02-07 19:53:10.413"
"995035a8-d8c9-1004-8a97-438cca05a146","PA396W","2",null,"2015-02-07 19:53:10.413"
"9951012c-d8c9-1004-8a97-438cca05a146","H519","1",null,"2015-02-07 19:53:10.938"
"9951012c-d8c9-1004-8a97-438cca05a146","H519","2",null,"2015-02-07 19:53:10.938"
"9951a08c-d8c9-1004-8a97-438cca05a146","H518","1",null,"2015-02-07 19:53:11.411"
"9951a08c-d8c9-1004-8a97-438cca05a146","H518","2",null,"2015-02-07 19:53:11.411"
"995267c4-d8c9-1004-8a97-438cca05a146","H517","1",null,"2015-02-07 19:53:11.918"
"995267c4-d8c9-1004-8a97-438cca05a146","H517","2",null,"2015-02-07 19:53:11.918"
"99532d6c-d8c9-1004-8a97-438cca05a146","H516","1",null,"2015-02-07 19:53:12.415"
"99532d6c-d8c9-1004-8a97-438cca05a146","H516","2",null,"2015-02-07 19:53:12.415"
"99548e28-d8c9-1004-8a97-438cca05a146","H515","1",null,"2015-02-07 19:53:13.229"
"99548e28-d8c9-1004-8a97-438cca05a146","H515","2",null,"2015-02-07 19:53:13.229"
"99559cdc-d8c9-1004-8a97-438cca05a146","H514","1",null,"2015-02-07 19:53:13.996"
"99559cdc-d8c9-1004-8a97-438cca05a146","H514","2",null,"2015-02-07 19:53:13.996"
"9956a8d4-d8c9-1004-8a97-438cca05a146","H513","1",null,"2015-02-07 19:53:14.686"
"9956a8d4-d8c9-1004-8a97-438cca05a146","H513","2",null,"2015-02-07 19:53:14.686"
"9957dbdc-d8c9-1004-8a97-438cca05a146","H512","1",null,"2015-02-07 19:53:15.457"
"9957dbdc-d8c9-1004-8a97-438cca05a146","H512","2",null,"2015-02-07 19:53:15.457"
"9958f134-d8c9-1004-8a97-438cca05a146","H511","1",null,"2015-02-07 19:53:16.131"
"9958f134-d8c9-1004-8a97-438cca05a146","H511","2",null,"2015-02-07 19:53:16.131"
"9959db94-d8c9-1004-8a97-438cca05a146","H510","1",null,"2015-02-07 19:53:16.775"
"9959db94-d8c9-1004-8a97-438cca05a146","H510","2",null,"2015-02-07 19:53:16.775"
"995aed04-d8c9-1004-8a97-438cca05a146","H509","1",null,"2015-02-07 19:53:17.441"
"995aed04-d8c9-1004-8a97-438cca05a146","H509","2",null,"2015-02-07 19:53:17.441"
"995bd764-d8c9-1004-8a97-438cca05a146","H504","1",null,"2015-02-07 19:53:18.129"
"995bd764-d8c9-1004-8a97-438cca05a146","H504","2",null,"2015-02-07 19:53:18.129"
"995ce8d4-d8c9-1004-8a97-438cca05a146","PA176W","1",null,"2015-02-07 19:53:18.793"
"995ce8d4-d8c9-1004-8a97-438cca05a146","PA176W","2",null,"2015-02-07 19:53:18.793"
"995dac88-d8c9-1004-8a97-438cca05a146","PA175B","1",null,"2015-02-07 19:53:19.331"
"995dac88-d8c9-1004-8a97-438cca05a146","PA175B","2",null,"2015-02-07 19:53:19.331"
"995e6fd8-d8c9-1004-8a97-438cca05a146","PA174W","1",null,"2015-02-07 19:53:19.827"
"995e6fd8-d8c9-1004-8a97-438cca05a146","PA174W","2",null,"2015-02-07 19:53:19.827"
"995f3328-d8c9-1004-8a97-438cca05a146","PA154","1",null,"2015-02-07 19:53:20.299"
"995f3328-d8c9-1004-8a97-438cca05a146","PA154","2",null,"2015-02-07 19:53:20.299"
"99606ba8-d8c9-1004-8a97-438cca05a146","PA68","1",null,"2015-02-07 19:53:21.042"
"99606ba8-d8c9-1004-8a97-438cca05a146","PA68","2",null,"2015-02-07 19:53:21.042"
"99617d18-d8c9-1004-8a97-438cca05a146","TAUS52","1",null,"2015-02-07 19:53:21.817"
"99617d18-d8c9-1004-8a97-438cca05a146","TAUS52","2",null,"2015-02-07 19:53:21.817"
"996267dc-d8c9-1004-8a97-438cca05a146","LCH-9","1",null,"2015-02-07 19:53:22.38"
"996267dc-d8c9-1004-8a97-438cca05a146","LCH-9","2",null,"2015-02-07 19:53:22.38"
"99632b2c-d8c9-1004-8a97-438cca05a146","CLA-60","1",null,"2015-02-07 19:53:22.841"
"99632b2c-d8c9-1004-8a97-438cca05a146","CLA-60","2",null,"2015-02-07 19:53:22.841"
"9963ee7c-d8c9-1004-8a97-438cca05a146","TMSJ13","1",null,"2015-02-07 19:53:23.379"
"9963ee7c-d8c9-1004-8a97-438cca05a146","TMSJ13","2",null,"2015-02-07 19:53:23.379"
"9964d8dc-d8c9-1004-8a97-438cca05a146","TMSJ12","1",null,"2015-02-07 19:53:23.985"
"9964d8dc-d8c9-1004-8a97-438cca05a146","TMSJ12","2",null,"2015-02-07 19:53:23.985"
"99659c2c-d8c9-1004-8a97-438cca05a146","TMSJ11","1",null,"2015-02-07 19:53:24.54"
"99659c2c-d8c9-1004-8a97-438cca05a146","TMSJ11","2",null,"2015-02-07 19:53:24.54"
"9966868c-d8c9-1004-8a97-438cca05a146","TMSJ10","1",null,"2015-02-07 19:53:25.062"
"9966868c-d8c9-1004-8a97-438cca05a146","TMSJ10","2",null,"2015-02-07 19:53:25.062"
"996722cc-d8c9-1004-8a97-438cca05a146","TMCZ03","1",null,"2015-02-07 19:53:25.516"
"996722cc-d8c9-1004-8a97-438cca05a146","TMCZ03","2",null,"2015-02-07 19:53:25.516"
"9967e61c-d8c9-1004-8a97-438cca05a146","TMCZ02","1",null,"2015-02-07 19:53:25.99"
"9967e61c-d8c9-1004-8a97-438cca05a146","TMCZ02","2",null,"2015-02-07 19:53:25.99"
"9968825c-d8c9-1004-8a97-438cca05a146","TMCZ01","1",null,"2015-02-07 19:53:26.448"
"9968825c-d8c9-1004-8a97-438cca05a146","TMCZ01","2",null,"2015-02-07 19:53:26.448"
"996945ac-d8c9-1004-8a97-438cca05a146","P168CH","1",null,"2015-02-07 19:53:26.907"
"996945ac-d8c9-1004-8a97-438cca05a146","P168CH","2",null,"2015-02-07 19:53:26.908"
"996aa5a0-d8c9-1004-8a97-438cca05a146","TMSJ01","1",null,"2015-02-07 19:53:27.82"
"996aa5a0-d8c9-1004-8a97-438cca05a146","TMSJ01","2",null,"2015-02-07 19:53:27.82"
"996b9000-d8c9-1004-8a97-438cca05a146","AC007","1",null,"2015-02-07 19:53:28.386"
"996b9000-d8c9-1004-8a97-438cca05a146","AC007","2",null,"2015-02-07 19:53:28.386"
"996c5350-d8c9-1004-8a97-438cca05a146","AC006","1",null,"2015-02-07 19:53:28.859"
"996c5350-d8c9-1004-8a97-438cca05a146","AC006","2",null,"2015-02-07 19:53:28.859"
"996cef90-d8c9-1004-8a97-438cca05a146","AC005","1",null,"2015-02-07 19:53:29.313"
"996cef90-d8c9-1004-8a97-438cca05a146","AC005","2",null,"2015-02-07 19:53:29.313"
"996db2e0-d8c9-1004-8a97-438cca05a146","AC004","1",null,"2015-02-07 19:53:29.819"
"996db2e0-d8c9-1004-8a97-438cca05a146","AC004","2",null,"2015-02-07 19:53:29.819"
"996e7630-d8c9-1004-8a97-438cca05a146","AC003","1",null,"2015-02-07 19:53:30.311"
"996e7630-d8c9-1004-8a97-438cca05a146","AC003","2",null,"2015-02-07 19:53:30.311"
"996f3980-d8c9-1004-8a97-438cca05a146","YX-1809","1",null,"2015-02-07 19:53:30.814"
"996f3980-d8c9-1004-8a97-438cca05a146","YX-1809","2",null,"2015-02-07 19:53:30.814"
"996ffcd0-d8c9-1004-8a97-438cca05a146","AC-5","1",null,"2015-02-07 19:53:31.288"
"996ffcd0-d8c9-1004-8a97-438cca05a146","AC-5","2",null,"2015-02-07 19:53:31.288"
"9970c020-d8c9-1004-8a97-438cca05a146","AC-4","1",null,"2015-02-07 19:53:31.747"
"9970c020-d8c9-1004-8a97-438cca05a146","AC-4","2",null,"2015-02-07 19:53:31.747"
"99715c60-d8c9-1004-8a97-438cca05a146","TMUC01","1",null,"2015-02-07 19:53:32.207"
"99715c60-d8c9-1004-8a97-438cca05a146","TMUC01","2",null,"2015-02-07 19:53:32.207"
"99721fb0-d8c9-1004-8a97-438cca05a146","PA1089","1",null,"2015-02-07 19:53:32.689"
"99721fb0-d8c9-1004-8a97-438cca05a146","PA1089","2",null,"2015-02-07 19:53:32.689"
"9972e300-d8c9-1004-8a97-438cca05a146","PA1075","1",null,"2015-02-07 19:53:33.185"
"9972e300-d8c9-1004-8a97-438cca05a146","PA1075","2",null,"2015-02-07 19:53:33.185"
"9973a650-d8c9-1004-8a97-438cca05a146","PA1073","1",null,"2015-02-07 19:53:33.637"
"9973a650-d8c9-1004-8a97-438cca05a146","PA1073","2",null,"2015-02-07 19:53:33.637"
"99744290-d8c9-1004-8a97-438cca05a146","PA1022","1",null,"2015-02-07 19:53:34.101"
"99744290-d8c9-1004-8a97-438cca05a146","PA1022","2",null,"2015-02-07 19:53:34.101"
"997505e0-d8c9-1004-8a97-438cca05a146","PA1021","1",null,"2015-02-07 19:53:34.568"
"997505e0-d8c9-1004-8a97-438cca05a146","PA1021","2",null,"2015-02-07 19:53:34.568"
"9975c994-d8c9-1004-8a97-438cca05a146","PA1020","1",null,"2015-02-07 19:53:35.031"
"9975c994-d8c9-1004-8a97-438cca05a146","PA1020","2",null,"2015-02-07 19:53:35.031"
"997665d4-d8c9-1004-8a97-438cca05a146","PA1016","1",null,"2015-02-07 19:53:35.532"
"997665d4-d8c9-1004-8a97-438cca05a146","PA1016","2",null,"2015-02-07 19:53:35.532"
"99772924-d8c9-1004-8a97-438cca05a146","PA1015","1",null,"2015-02-07 19:53:35.997"
"99772924-d8c9-1004-8a97-438cca05a146","PA1015","2",null,"2015-02-07 19:53:35.997"
"9977ec74-d8c9-1004-8a97-438cca05a146","PA1014","1",null,"2015-02-07 19:53:36.453"
"9977ec74-d8c9-1004-8a97-438cca05a146","PA1014","2",null,"2015-02-07 19:53:36.453"
"997888b4-d8c9-1004-8a97-438cca05a146","PA1017","1",null,"2015-02-07 19:53:36.925"
"997888b4-d8c9-1004-8a97-438cca05a146","PA1017","2",null,"2015-02-07 19:53:36.925"
"99797314-d8c9-1004-8a97-438cca05a146","PA1013","1",null,"2015-02-07 19:53:37.543"
"99797314-d8c9-1004-8a97-438cca05a146","PA1013","2",null,"2015-02-07 19:53:37.543"
"997a5d74-d8c9-1004-8a97-438cca05a146","TMPH007T","1",null,"2015-02-07 19:53:38.092"
"997a5d74-d8c9-1004-8a97-438cca05a146","TMPH007T","2",null,"2015-02-07 19:53:38.092"
"997b20c4-d8c9-1004-8a97-438cca05a146","PA25","1",null,"2015-02-07 19:53:38.622"
"997b20c4-d8c9-1004-8a97-438cca05a146","PA25","2",null,"2015-02-07 19:53:38.622"
"997be414-d8c9-1004-8a97-438cca05a146","PA20","1",null,"2015-02-07 19:53:39.109"
