icategoryid,ilanguageid,cname,ctitle
1256,4,Puppen,Puppen
1257,4,ausgestopfteTiere&Plüsch,ausgestopfteTiere&Plüsch
1258,4,Puppen,Puppen
1259,4,PlüschRucksack,PlüschRucksack
1261,4,ElektronischesSpielzeug,ElektronischesSpielzeug
1262,4,ElektronischeHaustiere,ElektronischeHaustiere
1263,4,ToyKameras,ToyKameras
1264,4,SpielzeugTelefone,SpielzeugTelefone
1265,4,SpielzeugWalkieTalkies,SpielzeugWalkieTalkies
1266,4,Lernen&Bildung,Lernen&Bildung
1267,4,ZeichnungSpielzeug,ZeichnungSpielzeug
1268,4,LernenMaschinen,LernenMaschinen
1269,4,MathToys,MathToys
1270,4,MagicZaubererZubehör,MagicZaubererZubehör
1271,4,DIYSpielzeug,DIYSpielzeug
1273,4,Knetmassebeschäftigen,Knetmassebeschäftigen
1274,4,NeuheitSpielzeug,NeuheitSpielzeug
1276,4,Glow-in-the-DarkSpielzeug,Glow-in-the-DarkSpielzeug
1277,4,SolarSpielzeug,SolarSpielzeug
1278,4,OutdoorFun&Sport,OutdoorFun&Sport
1280,4,AngelnSpielzeug,AngelnSpielzeug
1281,4,FlyingDisk&Pfeil,FlyingDisk&Pfeil
1282,4,AufblasbareTürsteher,AufblasbareTürsteher
1283,4,Kites&Zubehör,Kites&Zubehör
1286,4,Spielzeugpistolen,Spielzeugpistolen
1287,4,SpielzeugSchaukeln,SpielzeugSchaukeln
1288,4,SpielzeugZelte,SpielzeugZelte
1289,4,VideoGames,VideoGames
1290,4,ZubehörfürnintedoWi-fiWii,ZubehörfürnintedoWi-fiWii
1291,4,ZubehörfürNDSL/NDSI,ZubehörfürNDSL/NDSI
1296,4,ZubehörfürPC-,ZubehörfürPC-
1298,4,ChinaSpielKonsole,ChinaSpielKonsole
1125,4,QRX350Pro&QR-X350Teile,QRX350Pro&QR-X350Teile
1299,4,ZubehörfürGBA,ZubehörfürGBA
1351,4,VideoCollectionbox,VideoCollectionbox
1352,4,PS2/3/4XBOXZubehör,PS2/3/4XBOXZubehör
1353,4,RCA-Stecker&Adapter,RCA-Stecker&Adapter
1354,4,SonstigeUnterhaltungselektronik,SonstigeUnterhaltungselektronik
1355,4,DigitalVideoRecorder,DigitalVideoRecorder
1356,4,Ladegeräte&Adapter,Ladegeräte&Adapter
1357,4,Headset,Headset
1304,3,ТВПриставки&Аксессуары,ТВПриставки&amp;Аксессуары
1720,3,Пропеллеры,<spanstyle="color:rgb(34,34,34);font-family:Arial,sans-serif;font-size:14px;line-height:18px;white-space:pre-wrap;background-color:rgb(253,253,253);">Пропеллеры</span>
1250,4,SpielzeugFahrzeuge,SpielzeugFahrzeuge
1272,4,Rätsel&Intelligente,Rätsel&Intelligente
1275,4,Witz&MonsterSpielzeug,Witz&MonsterSpielzeug
1279,4,Blasen,Blasen
1284,4,RideOnToys,RideOnToys
1285,4,SpielzeugBälle,SpielzeugBälle
1292,4,ZubehörfürdieXbox360,ZubehörfürdieXbox360
1293,4,ZubehörfürSONYPS3,ZubehörfürSONYPS3
1294,4,ZubehörfürSONYPSP,ZubehörfürSONYPSP
1295,4,ZubehörfürSONYPS2,ZubehörfürSONYPS2
1375,4,Scheinwerfer,Scheinwerfer
149,3,Бадминтон,Бадминтон&nbsp;
6,4,Cubot,Cubot
322,2,EnfoquedeSeguimiento,EnfoquedeSeguimiento
18,4,Mitinsassen,Mitinsassen
1376,4,Instrumententafel,Instrumententafel
1377,4,Innenleuchten,Innenleuchten
40,4,TelefonDatenkabel,TelefonDatenkabel
14,3,ZTE,ZTE
82,4,RadfahrenKopftuchverbotfuer,RadfahrenKopftuchverbotfuer
1378,4,LEDLightsLED,LEDLightsLED
113,4,HungtingTools,HungtingTools
116,3,ПортативнаяСпортивнаяЭлектроника,ПортативнаяСпортивнаяЭлектроника
1365,3,A/CШланги&Фитинги,A/CШланги&amp;Фитинги
186,4,Prüfspitzen&führt,Prüfspitzen&führt
121,3,Прочее,Прочее
1379,4,NeonLights,NeonLights
1380,4,SeitlicheBegrenzungsleuchten,SeitlicheBegrenzungsleuchten
1381,4,Rückleuchten,Rückleuchten
1382,4,Blinker,Blinker
1383,4,XenonLicht,XenonLicht
1384,4,Andere,Andere
1385,4,AutoSafety&Security,AutoSafety&Security
1386,4,Airbags,Airbags
1387,4,AirbagsTeile,AirbagsTeile
1397,4,AirIntakeSysteme,AirIntakeSysteme
1366,3,А/С&УправленияНагревателя,А/С&amp;УправленияНагревателя
1401,4,Kraftstoffeinspritzen.BedienelementeundParts，,Kraftstoffeinspritzen.BedienelementeundParts，
1389,3,Автосигнализации,Автосигнализации
1419,4,Sensoren&Schalter,Sensoren&Schalter
1391,3,АвтозапускДистанционный&Фоб,АвтозапускДистанционный&amp;Фоб
1003,4,Ringe,Ringe
1041,4,DrahtloseKamera&Empfänger,DrahtloseKamera&Empfänger
1043,4,VideoMonitor,VideoMonitor
1044,4,Brandschutz,Brandschutz
1059,4,DieallgemeineOrdnungundSauberkeitGadgets,DieallgemeineOrdnungundSauberkeitGadgets
1147,4,SymaHubschrauber,SymaHubschrauber
1422,4,Andere,Andere
1423,4,Autoaufladen&StartSysteme,Autoaufladen&StartSysteme
1148,4,SymaMulticopterTeile,SymaMulticopterTeile
1163,4,XA2212Serie,XA2212Serie
1165,4,GTMotoren,GTMotoren
1166,4,GFMotoren,GFMotoren
1169,4,EMAXServo,EMAXServo
1171,4,EMAXSonstigeTeile,EMAXSonstigeTeile
1173,4,FlugzeugSpielzeug,FlugzeugSpielzeug
1174,4,FlugzeugSpielzeugTeile,FlugzeugSpielzeugTeile
1177,4,BootSpielzeug,BootSpielzeug
1180,4,FPVsystem,FPVsystem
1182,4,FPVGimbal,FPVGimbal
1184,4,KampfControlSystem,KampfControlSystem
1185,4,FlightController,FlightController
1190,4,MulticopterRahmen,MulticopterRahmen
1195,4,FlugzeugReifen,FlugzeugReifen
1198,4,RCAuto,RCAuto
1199,4,Pkw-Reifen,Pkw-Reifen
1232,2,ServoTester,ServoTester
1358,4,KabelloseBluetooth®Kopfhörer,KabelloseBluetooth®Kopfhörer
1359,4,SpielKopfhörer,SpielKopfhörer
1360,4,-Kopfhörer,-Kopfhörer
1361,4,InfrarotKopfhörer,InfrarotKopfhörer
1369,4,HeizungErsatzteile,HeizungErsatzteile
1372,4,Arbeitsscheinwerfer,Arbeitsscheinwerfer
1373,4,Nebelscheinwerfer/Fernlicht,Nebelscheinwerfer/Fernlicht
1374,4,Scheinwerfer&RücklichtAbdeckungen,Scheinwerfer&RücklichtAbdeckungen
1424,4,Lichtmaschinen&Generatoren,Lichtmaschinen&Generatoren
1425,4,Lichtmaschinen&GeneratorenTeile,Lichtmaschinen&GeneratorenTeile
1426,4,Batterien,Batterien
1427,4,BatterieKabel&Stecker,BatterieKabel&Stecker
1428,4,AkkuFächer,AkkuFächer
1430,4,ZunächsteinmalTeile,ZunächsteinmalTeile
1435,4,MotorComputer,MotorComputer
1436,4,PerformanceChips,PerformanceChips
1437,4,Andere,Andere
1438,4,AutoKühlung,AutoKühlung
1442,4,Strahler&Teile,Strahler&Teile
1443,4,Thermostate&Teile,Thermostate&Teile
1390,3,Огнетушители,Огнетушители
59,2,TabletPCEquiposMontadosenVehículos,TabletPCEquiposMontadosenVeh&iacute;culos
1182,3,ПодвесКардановFPV,ПодвесКардановFPV
1375,3,ФарыГоловногоСвета,ФарыГоловногоСвета
860,3,ИнструментыдляТатуажаБровей,ИнструментыдляТатуажаБровей&nbsp;
7,4,Heimwerker,Heimwerker
1300,4,Nintendo3DSZubehör,Nintendo3DSZubehör
1301,4,ZubehörfürdieXboxein,ZubehörfürdieXboxein
1302,4,Video&Audio,Video&Audio
1166,3,GFДвигатели,GFДвигатели
324,3,ПлечоБуровыеУстановкидляDLSR/DV,ПлечоБуровыеУстановкидляDLSR/DV
1376,3,ПодсветкаПриборнойПанели,ПодсветкаПриборнойПанели
1303,4,HDD-Player,HDD-Player
401,3,Торшеры,Торшеры
412,3,ЛандшафтноеОсвещение,ЛандшафтноеОсвещение
1304,4,TVDongle&Zubehör,TVDongle&Zubehör
1316,3,БеспроводнойWifiАудиоПриемник,БеспроводнойWifiАудиоПриемник
309,4,LCD-BildschirmeundDisplay-schutzfolien,LCD-BildschirmeundDisplay-schutzfolien
1305,4,SmartAndroidTVPlayerBox,SmartAndroidTVPlayerBox
318,4,DSLR-Videounterstützt&Rigs,DSLR-Videounterstützt&Rigs
205,2,InstrumentoÓpticodeMedición,Instrumento&Oacute;<spanstyle="line-height:20.7999992370605px;">ptico&nbsp;</span>deMedici&oacute;n&nbsp;
1724,3,ЧастиТрейлера,<spanstyle="color:rgb(34,34,34);font-family:Arial,sans-serif;font-size:14px;line-height:18px;white-space:pre-wrap;background-color:rgb(253,253,253);">ЧастиТрейлера</span>
388,2,Cargadores&Baterías,Cargadores&amp;Bater&iacute;as
1315,4,Blu-ray-Player,Blu-ray-Player
1316,4,WirelessWifiAudioReceiver,WirelessWifiAudioReceiver
1317,4,DigitaleMdeiaEmpfänger,DigitaleMdeiaEmpfänger
1318,4,HDDMediaPlayer,HDDMediaPlayer
1319,4,AndereMultiMediaVideoPlayer,AndereMultiMediaVideoPlayer
1322,4,Radios,Radios
144,3,Шапки&Шарфы,Шапки&amp;Шарфы
1323,4,CD-Player&Recorder,CD-Player&Recorder
1324,4,MikrofonMikrofonfürKaraoke,MikrofonMikrofonfürKaraoke
454,4,LichtPerlen,LichtPerlen
1325,4,USB-Lautsprecher,USB-Lautsprecher
1394,3,Прочее,Прочее
1329,3,Караоке-плеердляPC/Телефон,Караоке-плеердляPC/Телефон
1326,4,Wasserdichtemp3,Wasserdichtemp3
911,4,Unterwäsche,WindelAbdeckungen&Höschen,Unterwäsche,WindelAbdeckungen&Höschen
1327,4,VoiceChanger,VoiceChanger
1046,4,PersönlicheSchutzAusrüstung,PersönlicheSchutzAusrüstung
1049,4,HundKleidung,HundKleidung
1162,4,Emax,Emax
1164,4,MTMotoren,MTMotoren
1167,4,BLMotoren,BLMotoren
1168,4,CFMotoren,CFMotoren
1175,4,AutoSpielzeug,AutoSpielzeug
1179,4,AnderesSpielzeug,AnderesSpielzeug
1183,4,AndereFPVTeile,AndereFPVTeile
1187,4,AndereFlightControlTeile,AndereFlightControlTeile
1188,4,Multicopter,Multicopter
1329,4,KaraokePlayerfürPC/Telefon,KaraokePlayerfürPC/Telefon
1330,4,Projektoren&Zubehör,Projektoren&Zubehör
1345,4,VGA-Kabel&Adapter,VGA-Kabel&Adapter
1196,4,AndereFlugzeugteile,AndereFlugzeugteile
1232,4,ServoTester,ServoTester
1247,4,NoiseMaker,NoiseMaker
1249,4,TV,Film&Figuren,TV,Film&Figuren
1331,4,MiniProjektoren,MiniProjektoren
1332,4,HomeLED-Projektoren,HomeLED-Projektoren
1333,4,DLP-Projektoren,DLP-Projektoren
1334,4,SmartProjektor,SmartProjektor
1335,4,ProjektorZubehör,ProjektorZubehör
1336,4,3D-Brillen&VideoBrille,3D-Brillen&VideoBrille
1337,4,DIYGoogle3D-BrillenausPappe,DIYGoogle3D-BrillenausPappe
1338,4,SmartVideo3DBrille,SmartVideo3DBrille
1339,4,VirtualVideoBrille,VirtualVideoBrille
1340,4,A/VZubehörAdapter&Kabel,A/VZubehörAdapter&Kabel
1341,4,AudioKabel&Connecoors,AudioKabel&Connecoors
1342,4,VideoSplitter&Switches,VideoSplitter&Switches
1343,4,HDMI-Kabel&Adapter,HDMI-Kabel&Adapter
1344,4,Toslink/optischeKabel&Adapter,Toslink/optischeKabel&Adapter
1346,4,S-VideoKabel&Adapter,S-VideoKabel&Adapter
1350,4,WiiAdapter,WiiAdapter
1451,4,AutoElektrofahrzeugTeile,AutoElektrofahrzeugTeile
1452,4,Zubehör,Zubehör
1453,4,Ladegeräte&ServiceAusstattung,Ladegeräte&ServiceAusstattung
507,3,МалыйБарабан&Бас-Барабаны&Аксессуары,МалыйБарабан&amp;Бас-Барабаны&amp;Аксессуары
213,2,HerramientasEléctricas&Neumáticas,<spanstyle="line-height:20.7999992370605px;">Herramientas&nbsp;</span>El&eacute;ctricas&amp;Neum&aacute;ticas
1372,3,УгловыеФонари,УгловыеФонари
18,2,Elefónico,Elefónico
395,2,LucesdeNoche,LucesdeNoche
44,4,FahrzeugeinbauZubehör,FahrzeugeinbauZubehör
396,2,Candelabros,Candelabros
120,3,ЭкстремальныеВидыСпорта,ЭкстремальныеВидыСпорта
1373,3,ПротивотуманныеФары/Фары,ПротивотуманныеФары/Фары
174,4,KapazitätundWiderstandm,KapazitätundWiderstandm
1374,3,ПередняяФара&ЗаднийФонарь,ПередняяФара&amp;ЗаднийФонарь
1312,4,Bluetooth®Sender,Bluetooth®Sender
129,3,НаручныеРазработчик,НаручныеРазработчик
1313,4,DVBset-top-Box,DVBset-top-Box
1377,3,ВнутренняяПодсветка,ВнутренняяПодсветка
1378,3,СветодиодныйИндикатор,СветодиодныйИндикатор
1379,3,НеоноваяПодсветка,НеоноваяПодсветка
1014,4,SchmuckStänder,SchmuckStänder
1018,3,ЮвелирныеИнструменты,ЮвелирныеИнструменты
1314,4,MP3MP4&MP5Player,MP3MP4&MP5Player
1058,4,Stecker&Buchsen,Stecker&Buchsen
1320,4,Lautsprecher&Karaoke,Lautsprecher&Karaoke
1164,3,MTДвигатели,MTДвигатели
1321,4,MiniLautsprecher,MiniLautsprecher
1328,4,HomeLautsprecher,HomeLautsprecher
1347,4,DVI-Kabel&Adapter,DVI-Kabel&Adapter
1348,4,AVKabel&Adapter,AVKabel&Adapter
375,4,LEDIndoorWandLampen,LEDIndoorWandLampen
1349,4,DP-Stecker&Adapter,DP-Stecker&Adapter
1085,4,Telefone&Zubehör,Telefone&Zubehör
1128,4,QR-Y100Teile,QR-Y100Teile
1170,4,EMAXESC,EMAXESC
1362,4,AutoZubehör,AutoZubehör
331,3,Отражатели,Отражатели
1176,4,AutoSpielzeugTeile,AutoSpielzeugTeile
467,4,LED-Schlüsselanhänger,LED-Schlüsselanhänger
511,4,Dreiecke,Dreiecke
1181,4,BildÜbertragung,BildÜbertragung
1186,4,GPS-Modul,GPS-Modul
1189,4,MulticopterPropeller,MulticopterPropeller
816,4,HautpflegeWerkzeuge&Zubehör,HautpflegeWerkzeuge&Zubehör
1363,4,AutoKlimaanlage&Heizung,AutoKlimaanlage&Heizung
830,4,HairCare,HairCare
1191,4,MulticopterElektronischeTeile,MulticopterElektronischeTeile
1193,4,Flugzeug,Flugzeug
1194,4,FlugzeugPropeller,FlugzeugPropeller
1200,4,ZDRacingTeile,ZDRacingTeile
1248,4,Kaleidoskop,Kaleidoskop
1260,4,Stuffed&PlushPflanzen,Stuffed&PlushPflanzen
1297,4,ZubehörfürPSPGO,ZubehörfürPSPGO
1306,4,HDDMediaplayer,HDDMediaplayer
1307,4,DVD&VCDPlayer,DVD&VCDPlayer
1308,4,WirelessDisplayAdapter,WirelessDisplayAdapter
1309,4,SatReceiver,SatReceiver
1310,4,TV-Zubehör,TV-Zubehör
1311,4,BluetoothReceiver,BluetoothReceiver
1364,4,A/CCompressor&Kupplung,A/CCompressor&Kupplung
1365,4,A/CSchläuche&Armaturen,A/CSchläuche&Armaturen
1366,4,A/CundHeizungSteuert,A/CundHeizungSteuert
1367,4,GebläseMotoren,GebläseMotoren
1368,4,KondensatorenundVerdampfern,KondensatorenundVerdampfern
1434,4,DerTempomat(Regler-funktion)Einheiten,DerTempomat(Regler-funktion)Einheiten
1439,4,Fans&Kits,Fans&Kits
1440,4,Schläuche&Schellen,Schläuche&Schellen
69,3,ВелосипедныеИнструменты,ВелосипедныеИнструменты
82,3,БанданыдляВелосипеда,БанданыдляВелосипеда
83,3,ОдеждадляВелоспорта,ОдеждадляВелоспорта
89,3,КрючкидляРыбалки,КрючкидляРыбалки
119,2,Boxeo,Boxeo
120,2,DeportesExtremos,DeportesExtremos
121,2,Otros,Otros
122,2,Espinilleras,Espinilleras
123,2,BolsosdeCulturismo,BolsosdeCulturismo
124,2,Suéteres,Su&eacute;teres
125,2,PrendaInterior,PrendaInterior
126,2,GimnasioTiras,GimnasioTiras
131,2,Cometas,Cometas
1427,2,CablesdeBatería&Conectores,BatteryCables&Connectors
240,3,Флэш-накопители&Память,Флэш-накопители&amp;Память
264,2,Redes&Comunicaciones,Redes&amp;Comunicaciones
34,3,ДругиеСотовыеТелефоны,ДругиеСотовыеТелефоны
4,3,Huawei,Huawei
269,2,Consumibles&AccesoriosdeImpresora,Consumibles&amp;AccesoriosdeImpresora
276,2,BluetoothyIrDA,BluetoothyIrDA
193,3,ИнструментыАнализаКачестваВоды,ИнструментыАнализаКачестваВоды
174,3,ТестерЕмкости&Сопротивления,ТестерЕмкости&amp;Сопротивления
259,2,PortátilCargadoresyAdaptadores,Port&aacute;tilCargadoresyAdaptadores
260,2,BateríasdePortátiles,Bater&iacute;asdePort&aacute;tiles
267,2,Redes&TelecomHerramientas,Redes&TelecomHerramientas
268,2,RedesInalámbricas,RedesInalámbricas
118,2,Yoga,Yoga
271,2,VentiladorUSB,VentiladorUSB
272,2,LámparaUSB,LámparaUSB
273,2,TeléfonoUSB,TeléfonoUSB
274,2,MejorasparaelhogarUSB,MejorasparaelhogarUSB
275,2,OtrosdispositivosUSB,OtrosdispositivosUSB
46,3,БеспроводнаяЗарядка&Аксессуары,БеспроводнаяЗарядка&amp;Аксессуары
10,3,UMI,UMI
261,2,Enfriador,Enfriador
265,2,RedCables&Conectores,RedCables&amp;Conectores
1431,4,Spannungsregler,Spannungsregler
1432,4,Andere,Andere
1433,4,AutoComputer&Chip&KreuzfahrtControl，，,AutoComputer&Chip&KreuzfahrtControl，，
402,2,LibroLuces,LibroLuces
1409,3,Тормоза,Тормоза
1380,3,БоковыеГабаритныеФонари,БоковыеГабаритныеФонари
1381,3,ЗадниеФонари,ЗадниеФонари
1382,3,СигналыПоворота,СигналыПоворота
1383,3,КсеноновыеФары,КсеноновыеФары
1384,3,Прочее,Прочее
1386,3,ВоздушнаяПодушка,ВоздушнаяПодушка
1483,3,КлапанныеКрышки,КлапанныеКрышки
1411,3,ТормозныеШланги,ТормозныеШланги
1412,3,ТормозныеЛинии,ТормозныеЛинии
1413,3,ЧастиКаверномера,ЧастиКаверномера
1414,3,Диски&Роторы&АппаратноеОбеспечение,Диски&nbsp;&amp;&nbsp;Роторы&amp;АппаратноеОбеспечение
1415,3,Барабаны&Оборудования,Барабаны&amp;Оборудования
1416,3,ГлавныеЦилиндры&Части,ГлавныеЦилиндры&amp;Части
1417,3,ТормозныеНакладки&Колодки,ТормозныеНакладки&amp;Колодки
1418,3,ТросыСтояночногоТормоза,ТросыСтояночногоТормоза
1439,3,Поклонники&Комплекты,Поклонники&amp;Комплекты
1442,3,Радиаторы&Части,Радиаторы&amp;Части
1393,3,РемниБезопасности&Части,РемниБезопасности&amp;Части
1488,3,ВыхлопныеЗаголовки,ВыхлопныеЗаголовки
1490,3,ВыхлопныеТрубы&Наконечники,ВыхлопныеТрубы&amp;Наконечники
1536,4,AnsaugkrümmerDichtungen,AnsaugkrümmerDichtungen
1538,4,Andere,Andere
1539,4,AutoAnzeigen,AutoAnzeigen
1540,4,DieMessgeräte,DieMessgeräte
1541,4,Uhren,Uhren
1543,4,GaugeTrim,GaugeTrim
1545,4,Kombiinstrumente,Kombiinstrumente
1546,4,Öldruckanzeiger,Öldruckanzeiger
1547,4,AmSteuerpult,AmSteuerpult
1548,4,Geschwindigkeitsmesser,Geschwindigkeitsmesser
1549,4,Tachometer,Tachometer
1397,3,СистемыВпускаВоздуха,СистемыВпускаВоздуха
1399,3,ЧастиКарбюратора,ЧастиКарбюратора
1402,3,ТопливныеФорсунки,ТопливныеФорсунки
1441,4,Ölkühler,Ölkühler
1446,4,AutoAufkleber/Embleme/LicenseFrames/,AutoAufkleber/Embleme/LicenseFrames/
1447,4,Aufkleber&Sticker,Aufkleber&Sticker
1398,3,Карбюраторы,Карбюраторы
1400,3,Дроссели,Дроссели
1406,3,Датчики,Датчики
1497,4,Kühlluftöffnungen,Kühlluftöffnungen
1533,4,Zyl.)Kopf&VentildeckelGasketCYL，,Zyl.)Kopf&VentildeckelGasketCYL，
