clistingid,iwebsiteid,csku,istatus,dnewformdate,dnewtodate,bspecial,cvideoaddress,iqty,fprice,fweight,bmultiattribute,cparentsku,bclearstocks,bfeatured,bnew,bhot,bvisible,bpulish,ccreateuser,dcreatedate
98f4286c-d8c9-1004-8a97-438cca05a146,1,PA1088P,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.2684,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f4ebbc-d8c9-1004-8a97-438cca05a146,1,PA1086,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.4929,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
98f5af0c-d8c9-1004-8a97-438cca05a146,1,PA395WUS,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.35,130,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f6725c-d8c9-1004-8a97-438cca05a146,1,PA1012W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.456,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f75cbc-d8c9-1004-8a97-438cca05a146,1,PA1012B,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.312,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f8200c-d8c9-1004-8a97-438cca05a146,1,PA1019,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.521,20,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f8e35c-d8c9-1004-8a97-438cca05a146,1,PA975T,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.537,120,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98f9a6ac-d8c9-1004-8a97-438cca05a146,1,PA1002W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fa42ec-d8c9-1004-8a97-438cca05a146,1,PA1002S,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fb063c-d8c9-1004-8a97-438cca05a146,1,PA1002RP,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fbf09c-d8c9-1004-8a97-438cca05a146,1,PA1002R,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fcb3ec-d8c9-1004-8a97-438cca05a146,1,PA1002P,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fd7c50-d8c9-1004-8a97-438cca05a146,1,PA1002GR,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98fe4194-d8c9-1004-8a97-438cca05a146,1,PA1002G,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.17,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98ff05ac-d8c9-1004-8a97-438cca05a146,1,PA1002DBL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
98ffc8fc-d8c9-1004-8a97-438cca05a146,1,PA1002BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.1664,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9900b35c-d8c9-1004-8a97-438cca05a146,1,PA1002B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.17,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990176ac-d8c9-1004-8a97-438cca05a146,1,PA1001,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.155,180,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990212ec-d8c9-1004-8a97-438cca05a146,1,PA987B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.4834,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9902fd4c-d8c9-1004-8a97-438cca05a146,1,PA986BR,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.403,22.01,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9903c09c-d8c9-1004-8a97-438cca05a146,1,PA975,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.17,20,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990483ec-d8c9-1004-8a97-438cca05a146,1,PA916BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,45,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9905473c-d8c9-1004-8a97-438cca05a146,1,PA902,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.832,30,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99060a8c-d8c9-1004-8a97-438cca05a146,1,V196S,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.65,15,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9906a6cc-d8c9-1004-8a97-438cca05a146,1,V196GY,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.485,15,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99076a1c-d8c9-1004-8a97-438cca05a146,1,V196BR,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.65,15,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99082d6c-d8c9-1004-8a97-438cca05a146,1,V196BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.65,15,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9908f0bc-d8c9-1004-8a97-438cca05a146,1,PA889,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.2684,30,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9909b40c-d8c9-1004-8a97-438cca05a146,1,PA853,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.194,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990a504c-d8c9-1004-8a97-438cca05a146,1,PA821RP,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,32.7807,220,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
990b139c-d8c9-1004-8a97-438cca05a146,1,PA820BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,29.1357,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
990bd6ec-d8c9-1004-8a97-438cca05a146,1,PA820B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,23.9112,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
990c9a3c-d8c9-1004-8a97-438cca05a146,1,PA821B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,24.2879,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
990d5d8c-d8c9-1004-8a97-438cca05a146,1,PA753,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.688,65,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990e20dc-d8c9-1004-8a97-438cca05a146,1,PA750,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.8479,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
990ebd1c-d8c9-1004-8a97-438cca05a146,1,PA403,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,14.985,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
990fa77c-d8c9-1004-8a97-438cca05a146,1,PA401S,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.7665,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99106acc-d8c9-1004-8a97-438cca05a146,1,PA401R,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.7665,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9911070c-d8c9-1004-8a97-438cca05a146,1,PA401LY,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.7665,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9911ca5c-d8c9-1004-8a97-438cca05a146,1,PA401GR,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.7665,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99128dac-d8c9-1004-8a97-438cca05a146,1,PA401BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.7665,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991350fc-d8c9-1004-8a97-438cca05a146,1,V112,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,9.675,120,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9914144c-d8c9-1004-8a97-438cca05a146,1,PA152,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,112.995,35,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9914d79c-d8c9-1004-8a97-438cca05a146,1,PA151,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,37.665,23,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991573dc-d8c9-1004-8a97-438cca05a146,1,PA150,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,194.4,13,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99165e3c-d8c9-1004-8a97-438cca05a146,1,PA143,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.618,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9917218c-d8c9-1004-8a97-438cca05a146,1,PA142,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.166,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991832fc-d8c9-1004-8a97-438cca05a146,1,PA141,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,10.629,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99191d5c-d8c9-1004-8a97-438cca05a146,1,PA65W,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.92,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991a07bc-d8c9-1004-8a97-438cca05a146,1,PA65B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,9.09,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991acb0c-d8c9-1004-8a97-438cca05a146,1,PA64,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.554,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991b8e5c-d8c9-1004-8a97-438cca05a146,1,PA63,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.6413,110,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991c51ac-d8c9-1004-8a97-438cca05a146,1,PA3,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.7824,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991d14fc-d8c9-1004-8a97-438cca05a146,1,TMSJ09,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,14.58,186,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991dd84c-d8c9-1004-8a97-438cca05a146,1,AC010,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.077,200,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991ec2ac-d8c9-1004-8a97-438cca05a146,1,AC009,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.284,170,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
991f5eec-d8c9-1004-8a97-438cca05a146,1,AC008,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,9.72,160,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9920223c-d8c9-1004-8a97-438cca05a146,1,PA1033,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.0629,50,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9920e58c-d8c9-1004-8a97-438cca05a146,1,PA866,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,10.3883,21,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9921a8dc-d8c9-1004-8a97-438cca05a146,1,PA865,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,9.6836,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99226c2c-d8c9-1004-8a97-438cca05a146,1,PA864,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.964,25,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99232f7c-d8c9-1004-8a97-438cca05a146,1,PA863,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.1807,20,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9923f2cc-d8c9-1004-8a97-438cca05a146,1,PA862,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.0993,32,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9924b61c-d8c9-1004-8a97-438cca05a146,1,PA859,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.533,30,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9925525c-d8c9-1004-8a97-438cca05a146,1,PA841,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.302,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992615ac-d8c9-1004-8a97-438cca05a146,1,PA842,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.4807,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9926d8fc-d8c9-1004-8a97-438cca05a146,1,PA257,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.8854,50,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99279c4c-d8c9-1004-8a97-438cca05a146,1,BL-5F,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,9.1125,75,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99285f9c-d8c9-1004-8a97-438cca05a146,1,BST-37,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,11.7248,75,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992922ec-d8c9-1004-8a97-438cca05a146,1,BST-33,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,10.935,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9929bf2c-d8c9-1004-8a97-438cca05a146,1,BR50,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.418,50,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992a827c-d8c9-1004-8a97-438cca05a146,1,PA1011,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.413,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992b45cc-d8c9-1004-8a97-438cca05a146,1,PA1108US,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.7824,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992c091c-d8c9-1004-8a97-438cca05a146,1,PA1108UK,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.6329,50,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992ccc6c-d8c9-1004-8a97-438cca05a146,1,TMSJ02UK,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,13.39,310,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992db6cc-d8c9-1004-8a97-438cca05a146,1,PA1063,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.222,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992ea12c-d8c9-1004-8a97-438cca05a146,1,PA1062,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8553,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
992f8b8c-d8c9-1004-8a97-438cca05a146,1,PA1061,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.04,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99304edc-d8c9-1004-8a97-438cca05a146,1,PA1060,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.55,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9931122c-d8c9-1004-8a97-438cca05a146,1,PA1059,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.6329,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9931fc8c-d8c9-1004-8a97-438cca05a146,1,PA1047EU,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.636,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9932bfdc-d8c9-1004-8a97-438cca05a146,1,PA1047US,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.0629,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9933832c-d8c9-1004-8a97-438cca05a146,1,PA1047UK,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.6329,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9934467c-d8c9-1004-8a97-438cca05a146,1,PA1046US,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.311,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9934e2bc-d8c9-1004-8a97-438cca05a146,1,PA1046EU,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.636,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9935cd1c-d8c9-1004-8a97-438cca05a146,1,PA1046UK,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.437,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9936b77c-d8c9-1004-8a97-438cca05a146,1,PA735,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99377acc-d8c9-1004-8a97-438cca05a146,1,PA734,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.5,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9938652c-d8c9-1004-8a97-438cca05a146,1,PA733,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99394f8c-d8c9-1004-8a97-438cca05a146,1,PA732,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993a12dc-d8c9-1004-8a97-438cca05a146,1,PA731,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.69,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993afd3c-d8c9-1004-8a97-438cca05a146,1,PA730,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.9,160,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993bc08c-d8c9-1004-8a97-438cca05a146,1,PA742,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993c83dc-d8c9-1004-8a97-438cca05a146,1,PA741,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993d954c-d8c9-1004-8a97-438cca05a146,1,PA740,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.39,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993e7fac-d8c9-1004-8a97-438cca05a146,1,PA739,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.39,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
993f1c50-d8c9-1004-8a97-438cca05a146,1,PA860,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.2779,125,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
993fdfa0-d8c9-1004-8a97-438cca05a146,1,PA861,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.183,135,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9940a2f0-d8c9-1004-8a97-438cca05a146,1,PA876,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.852,68,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99418d50-d8c9-1004-8a97-438cca05a146,1,PA877,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.311,90,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994250a0-d8c9-1004-8a97-438cca05a146,1,PA887,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.6329,20,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
994313f0-d8c9-1004-8a97-438cca05a146,1,PA886,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.09,20,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9943d740-d8c9-1004-8a97-438cca05a146,1,PA856,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.1469,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99449a90-d8c9-1004-8a97-438cca05a146,1,PA855,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.2684,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99455de0-d8c9-1004-8a97-438cca05a146,1,PA851B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.4929,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99462130-d8c9-1004-8a97-438cca05a146,1,PA850W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,12.0164,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9946bd70-d8c9-1004-8a97-438cca05a146,1,PA849B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,12.0164,80,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9947a7d0-d8c9-1004-8a97-438cca05a146,1,PA746,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99484410-d8c9-1004-8a97-438cca05a146,1,PA745,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99492e70-d8c9-1004-8a97-438cca05a146,1,PA744,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9949f1c0-d8c9-1004-8a97-438cca05a146,1,PA743,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994a8e00-d8c9-1004-8a97-438cca05a146,1,PA738,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994b51b4-d8c9-1004-8a97-438cca05a146,1,PA737,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994c1504-d8c9-1004-8a97-438cca05a146,1,PA736,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994d00f4-d8c9-1004-8a97-438cca05a146,1,PA521B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.04,20,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994d9d34-d8c9-1004-8a97-438cca05a146,1,H802S,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.634,150,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994eaf08-d8c9-1004-8a97-438cca05a146,1,H783B,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.912,130,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
994f7258-d8c9-1004-8a97-438cca05a146,1,F874W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.538,1500,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
995035a8-d8c9-1004-8a97-438cca05a146,1,PA396W,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.72,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9951012c-d8c9-1004-8a97-438cca05a146,1,H519,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,206.5379,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9951a08c-d8c9-1004-8a97-438cca05a146,1,H518,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,278.235,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995267c4-d8c9-1004-8a97-438cca05a146,1,H517,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,215.0429,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99532d6c-d8c9-1004-8a97-438cca05a146,1,H516,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,215.0429,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99548e28-d8c9-1004-8a97-438cca05a146,1,H515,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,283.0829,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99559cdc-d8c9-1004-8a97-438cca05a146,1,H514,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,215.9055,2500,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9956a8d4-d8c9-1004-8a97-438cca05a146,1,H513,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,307.395,3000,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9957dbdc-d8c9-1004-8a97-438cca05a146,1,H512,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,33.1695,400,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9958f134-d8c9-1004-8a97-438cca05a146,1,H511,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,21.0195,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9959db94-d8c9-1004-8a97-438cca05a146,1,H510,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,24.2879,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995aed04-d8c9-1004-8a97-438cca05a146,1,H509,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,22.2345,200,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995bd764-d8c9-1004-8a97-438cca05a146,1,H504,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,36.4379,300,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995ce8d4-d8c9-1004-8a97-438cca05a146,1,PA176W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.8479,22,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995dac88-d8c9-1004-8a97-438cca05a146,1,PA175B,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.862,22,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
